,Unnamed: 0,file_id,Big_Band,Blues_Contemporary,Country_Traditional,Dance,Electronica,Experimental,Folk_International,Gospel,Grunge_Emo,Hip_Hop_Rap,Jazz_Classic,Metal_Alternative,Metal_Death,Metal_Heavy,Pop_Contemporary,Pop_Indie,Pop_Latin,Punk,Reggae,RnB_Soul,Rock_Alternative,Rock_College,Rock_Contemporary,Rock_Hard,Rock_Neo_Psychedelia,masd
4381,4381,b40310454a429054c315831ea756f697,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Metal_Alternative']"
9754,9754,9364885401da5ee1de26790ffa1f3358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Rock_Contemporary']"
3930,3930,ae8f52d822aebcf3ca364e2798b26fb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"['Pop_Indie', 'Rock_Hard']"
6240,6240,7450bf3af8f8155f3ee1c9fc2f3758af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
10267,10267,fd32172ab3a4dc8ca27408aa5262e5a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
5296,5296,38428e6dd81f10458758a106ecad15d8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jazz_Classic']
5603,5603,56c6afaa584b7ba40b5d3b4c2d2e5076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
15031,15031,126da97cf62a61887744ba8961d8f9ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
13510,13510,a9474098d402f6b2801036110d511ea1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
14376,14376,eda049be4889ee45b4a88b2a7a61d69d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
10812,10812,892d1f9d69847b03b0e0a24e7c5bd333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"['Rock_Contemporary', 'Rock_Alternative']"
11815,11815,8bcfd339d36080533a8453cbcff3d904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
594,594,273e221025d19e53d25157366323f45f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Pop_Contemporary']"
10182,10182,6bebe40a77b214e2170184d9be0eecac,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
14559,14559,1d8c32426371895ca6e80e7c1a6b7a5d,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
13370,13370,acb74846324d496a87e3d07a03283fe2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Punk']
13576,13576,228e3a3e8f08e4ef80753f9177fb9ffe,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
17662,17662,7c8379c92a014f6567ad56da58404b85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['RnB_Soul']
15689,15689,c13ac7302c213fd67a78ab3bbdc5d8a6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
4480,4480,fad6f3b625c2dc3e41cf005a6102958d,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Grunge_Emo']
14822,14822,92cdbd027e784aaf0c2a30a68a6d139f,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
261,261,55d46ab0c55e9871180d2493549dbbd7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
2827,2827,dc1dbb4fde638038880c7e2b494fd316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Big_Band']
8774,8774,f442e2ff348ffcd752e2e9f63a5c0738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Gospel']
3363,3363,f9b22373e95e52fd734aff6abe2b64f4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Hip_Hop_Rap', 'Pop_Contemporary', 'Rock_Hard']"
12960,12960,1f0baecb929d48b75b6e74217771ce13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
3030,3030,80df1867935371808ab60eabdad2a1d2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
8681,8681,5e43619815ab8e2a7c711c488833d23e,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
2451,2451,2c008e8660eafc15f61d443b292270f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Rock_Neo_Psychedelia']
2617,2617,f0e9de430737836e53af389389038185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Blues_Contemporary']
1881,1881,f8b4c37bd31d03bf082ed85a720daeac,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
6968,6968,8f623cca02df0d528f476d0c63091137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
1932,1932,2b2689974b987cb61bb66f77f89d7556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
12151,12151,24f62d5158f7b953e01327d8eaff31a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Pop_Latin']
12080,12080,4cce57cba38a5ab075c6283c9f2f7684,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
13528,13528,eadd8593f58f285744dbb1113fdfbe44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['Pop_Indie', 'Pop_Indie']"
13347,13347,649850f92943aee7f3ff03bbf4e99631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
6974,6974,7bd2348916e564b4a791df0d641cc14d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
13723,13723,46fb6d78de4fb736b60772770d5bcb06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Rock_Neo_Psychedelia']
8811,8811,47151c3b9f15a1e28390df06aaf5fda1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['Metal_Heavy', 'Metal_Heavy']"
6985,6985,d635d55f5566dd83d65eb94ac7103986,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Country_Traditional', 'Pop_Contemporary', 'Experimental']"
5555,5555,966c178b5edc8db30c133a4d4b737b88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Pop_Contemporary', 'Dance']"
6500,6500,dcfb52b6167bdfd822a93d7d0cf2610f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
10574,10574,b9a3fbc393cf0935e0edf9f7e19adac3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Pop_Contemporary']"
4458,4458,ac3f143427ccd2a3dca1a9c754d11928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
16220,16220,d8a3cdeaddd2659b4fd4bddc987277cf,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Metal_Heavy']"
11280,11280,d0d162e5fb2733888ea17b1df77bdf18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Death']
15152,15152,8dd6c3a9d4456463b841cd08f23a7839,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Gospel']
5539,5539,520ab7ccc4d161d6eefd69fb0affca17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Electronica']"
1336,1336,19b3ee9a9d179d8fe797a426f783439c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
681,681,60e0a5cae2b0ecfba3cc440b0600c597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
12479,12479,2246a29a0172020b73ae1fe7260cf6f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Rock_Neo_Psychedelia']
16378,16378,44486548c67bc295c915d730f9f3d1b5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
1229,1229,c46f63d3db5509bb5303c411a45aceff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
15009,15009,cbdc54f0df6065ab7bf79bb25ef00882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
3328,3328,a4371e8696ffeea8ca562921c5abda89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
9534,9534,046aeb5929ec9aaf3ecce8effde698bf,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
11928,11928,29571d43762e4ba9d66fe395713a968e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
4729,4729,195307b6ca57287d544a14cefe0648d1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"['Metal_Death', 'Rock_College', 'Electronica']"
608,608,1ceee2b632f2d73cd9737343361bf2cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['RnB_Soul', 'RnB_Soul']"
10679,10679,db1c13a4e7c91ac27f27cd36c9462d6e,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
12492,12492,5a59acb9f6b867f57989301aed230db0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Rock_Alternative']
735,735,050122233e6d923866721e6d1093f3da,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Metal_Heavy']
5876,5876,cb91ca9ff3e9c0e9d58f240a08594f63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
11818,11818,8b92454a51729476b4a1a60ba44e007f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
13650,13650,781e41f5dee142ef0f4f3eee9c14108f,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Dance', 'Dance']"
12142,12142,d202deedd8840c1769a4950782bd8b0d,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
276,276,530acb0edce6328a93a04f1bb5e0b866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
16667,16667,321c4d27c9afe6c6dca6e3d5db632de8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
121,121,8ff886d7113381117d41f2ae93ed46f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
1488,1488,8dd9be0179e3fbba64f30d962ba8157e,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
14466,14466,fe879c9aa24b065511a5e43bd0a49d76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
16835,16835,b7cd2cbfe57f998295628c24723c1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
8459,8459,2d1beb0020dd8bd604dcdc2cc5b93464,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
9526,9526,0a4f51307675cdd0176c4bec359837ed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
8567,8567,3bf1c470a21ac0750976ff9989176711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
13534,13534,787afcfdda7fd959b7b61bcae6bef371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
16415,16415,17e4cef68a01268df73062423159d9af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
4205,4205,14ce6c61d745c884a092f564a9768da1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Pop_Latin', 'Pop_Latin']"
5637,5637,7c3b42827c620a93af1436ea6194c0dd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
4473,4473,c79d64852e495fd3f183631b16b5aa79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Pop_Indie', 'Rock_Contemporary']"
8525,8525,2c80a6884b0428cfe60a2ce18058574d,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Dance', 'Pop_Contemporary']"
3756,3756,3ca93dce9498b15fcc81fb3fba8fe125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
17181,17181,783d2affe1eb1474bf745a880a154f33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
1059,1059,c5f9b7cf3cc81b7b2c052ded4b80cad7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
2028,2028,533bb11b3ee738a3e087581a0ccc001b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
9300,9300,d5f9e63abb87fe10da2f3517cc21629c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['RnB_Soul']
15881,15881,020ae8f827b69c9e6f953284f75542c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,"['Pop_Latin', 'RnB_Soul', 'Pop_Latin', 'Rock_Contemporary', 'Pop_Latin']"
11926,11926,719fedc3c6873283285ef302d17b3b11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Folk_International']
10545,10545,f63eac1f9c5ba3e332ef13784a0f45e5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Death']
3062,3062,03d74e9c2822b250a604a281a9063ab9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
9802,9802,3764a37d037f67fa945a692866fbed3f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
12292,12292,1016134d1ff579a051a20517b463c81e,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Gospel']
2737,2737,841d6a5c54d43e632914b9e45bec64f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Pop_Latin']
5007,5007,a2c2dd47d5907b2a430e88b0d8d23422,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Rock_Alternative', 'Metal_Alternative']"
12250,12250,d619440d116ca9aea67c6470300e48b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Pop_Contemporary', 'Pop_Contemporary']"
9182,9182,11ddfbe91ac78452feede19db67af61c,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['Hip_Hop_Rap', 'Electronica', 'Pop_Indie']"
5797,5797,01a6a1716d5406a1e9ab11a2add1ee1a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
16055,16055,d3aedc5c4c09d4c304ee41ab2007987f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
10895,10895,f099bfdc6a77b859cddb3d56e24a75aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
6435,6435,3fdccb655d1b8b825ebf4592187d1436,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"['Reggae', 'Metal_Alternative', 'Dance']"
12363,12363,636baadf087484b9c3b15e6cc53b736b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
9665,9665,82a9dfcf476fc19a51d010af269d3eb1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
11653,11653,4dbe9a8cababb7f8f7af27f7eb94c918,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
14633,14633,d6ad04150a7447f4094441c0041363ba,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Rock_College', 'Folk_International', 'Metal_Alternative']"
4799,4799,2e05386a6a0416349088ca16fad32589,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['Dance', 'Rock_Neo_Psychedelia']"
3493,3493,dab23284126840027a580aeeccadffe6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Blues_Contemporary']
14933,14933,9cbeabb5f08aa5102af322e63e760426,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,"['Pop_Latin', 'Rock_Alternative', 'Rock_College', 'Country_Traditional', 'Metal_Alternative']"
13359,13359,5e4077ffdcc9b67b9e4507d92490eba6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"['Pop_Latin', 'Pop_Contemporary']"
4909,4909,fddce957746102a98cea7925640e3823,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jazz_Classic']
6507,6507,d5a7a930f06eca0d23c896dffa2f5db1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
2735,2735,22113d0995cb1d87f354ff2286b3393f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
4399,4399,2f5f04c1d46220db4f802171eaa5a141,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Hip_Hop_Rap', 'Hip_Hop_Rap']"
5505,5505,d2bdba75ca05939f8980006b4c94d0a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
4439,4439,eb8774f8a5b6df9c60d9c363ec75a377,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Country_Traditional', 'Electronica']"
3446,3446,7d6f0d2bc1263088fd1e3b0afdc66229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Rock_Contemporary']"
3165,3165,2dc179329eace7978f7d66396c78a1e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Rock_Hard']"
16122,16122,2abadbecd0697322fee2f27a2a79307d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
2938,2938,1d7ea2ee7487bb770d79f9b9e7486472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
15439,15439,ac2b2403bd9c8b1dfe9c5252bc890035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
1807,1807,8c8e3d5488fda9f9469f1c42a703593c,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Folk_International']
6373,6373,dee5d7a1afd197d9f810567539835758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['RnB_Soul']
14457,14457,ec2fff2c295943aedf4797c302c0a990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
5257,5257,b8be100727859d43abb6bc62853cc0fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
1919,1919,9249302240cc66f8a651dcd61bfcfbb4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Country_Traditional', 'Big_Band']"
5810,5810,8213e199e5efaa86293daa609ac65c27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
12182,12182,41f2a4b6dbc3bd5486302a81422ddeed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Folk_International', 'Rock_College']"
202,202,f91920ede67331ffca4afe390b087f2a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Rock_Contemporary']"
14840,14840,25d6895d631a493e7ea7140ad3251cd5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jazz_Classic']
15538,15538,51ba5830560a5d9cbcde5ddbef37a90e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
4351,4351,3e690da8573331939cf6f4e3dbf32c67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
2043,2043,7f8bc96daff4d7ecd6bed86105e52b34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
9947,9947,80cce843c53b02f2471eb8744ad70cf8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
11189,11189,b7626a3ef51c1442520a9252535302d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"['Pop_Latin', 'Rock_Contemporary']"
13088,13088,d3717a484cca47da985f947c604065f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
1021,1021,8b233774982c94cccdc57416dc73385f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
8571,8571,67fe9b7ea26139e418ff772fa3dc1e8b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Experimental', 'Experimental']"
6575,6575,cdfd04836252b7145b60d2c98d8a7691,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Country_Traditional']"
14837,14837,592eac96d883fadc216dc72458881d67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"['Pop_Indie', 'Rock_Contemporary']"
14879,14879,b418de116779ecaaf929a2bc29aeec5e,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
4422,4422,e4d481a69ded65a3d27d72fa3eddc6d6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
10625,10625,eae43c42c1dec429974b384962d79cb0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
17023,17023,c07d936e9a91cbf339596b2b0b2f50b7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
5861,5861,39fffff1f374549df47a151a1d9d63cc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
4311,4311,8e93472c0cb1a3884bc411cc29a72930,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Metal_Heavy']
4183,4183,e90e7c438f7998704d678cec9c759c09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
2568,2568,6268b7167ae51f17b427afe007acc5e9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,"['Pop_Indie', 'Pop_Latin', 'Rock_College', 'Rock_Contemporary', 'Country_Traditional', 'Pop_Contemporary', 'Gospel', 'Country_Traditional', 'Country_Traditional', 'Country_Traditional']"
14961,14961,348b20339091434ea9569bd161927dc1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
