,Unnamed: 0,file_id,Big_Band,Blues_Contemporary,Country_Traditional,Dance,Electronica,Experimental,Folk_International,Gospel,Grunge_Emo,Hip_Hop_Rap,Jazz_Classic,Metal_Alternative,Metal_Death,Metal_Heavy,Pop_Contemporary,Pop_Indie,Pop_Latin,Punk,Reggae,RnB_Soul,Rock_Alternative,Rock_College,Rock_Contemporary,Rock_Hard,Rock_Neo_Psychedelia,masd
8429,8429,341459fca6a7f89897d64af9db48e88e,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Folk_International']
13595,13595,7a972f223de8e076b77aba572826b741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
2801,2801,cdf46358a29572a7fdc2926633779973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Rock_Hard']"
467,467,8cc4257cd25e4d8156010496fa621b62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
15438,15438,cbce8512acfcd5144aeec09c7a296749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Rock_Neo_Psychedelia']
888,888,007088d197ea23e85025110775f67a53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Big_Band']"
12744,12744,7132a1bc521f4da867a27d0360dd99fa,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
4354,4354,0ae3599b30ef96c337c1e5e46def1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Pop_Contemporary']"
11976,11976,29baeb436eebcc3969cd16f80b71217b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Pop_Latin']
9986,9986,3e8ca29cdb91177895e3d7d80fe55b46,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Metal_Alternative', 'Electronica']"
14045,14045,53f831fafee1b47a9c06af720f0b1b5e,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
2988,2988,709967c434687e248b5935ddee5b6c7f,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Death']
10984,10984,94d400ba598d8108cfbf1f515fb12d69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['RnB_Soul']
6265,6265,220f7eeb1a28cdf9e7cfa247c3e14600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
13484,13484,09c8f42e15d295888a1fcd5c47005a49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
15610,15610,3a47ef9f4691f488d2a8a69c4ad0bbfa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
10010,10010,d7ff529c83bbb6b6d1d459bea2097fbd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
5816,5816,fcb64c51b3339fafa68fc1f422c556f6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Punk']
3873,3873,26e09d22e16c6c16871e1baf299917e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
16815,16815,d018796545223bc2a7a566d0ea1464bc,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Metal_Alternative']"
9465,9465,08cc4ee38e6c6e86ec5012f576694af8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jazz_Classic']
16090,16090,9e5eb0015ff1609b9a2d8ddcb31da675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
93,93,a48d1c64f431f333ce29d089383903f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
4844,4844,eb14a2bdd7a8428e14dbe734340fa7f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
16692,16692,906c4cd18b2ce7aae528d747683564d7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
4903,4903,416054eda674b757b25e3978e342ea5a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
7306,7306,1ef43219e92a0dba7b1da2a7a4becb7e,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
12007,12007,f38df3806cba7e9b0b137b518a031a51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Big_Band']
5519,5519,489feae89cee0c816e888d2f022ff433,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
11331,11331,af041af9e9a5f2a26ac7dfb58c67ece1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
16773,16773,32d39505eb008e8a023e4e691ff565a3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Gospel']
7055,7055,d4ed4e27dd7da257990f2cc9303ea673,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
8056,8056,ee27c98e0db94b517a1dd050f1c1240d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
12106,12106,93ca29ca5297c61bce2d6fa39b13f80d,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Experimental']
10012,10012,87a4ea2744a453f02ffef35052d3742b,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"['Metal_Heavy', 'Rock_Alternative', 'Dance', 'Electronica', 'Folk_International']"
13320,13320,0f1dab1d03a4145b2295ced83aa33cd8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
15587,15587,97f1949243607aa32913a4b29a78f56b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
4509,4509,5c398afdfbb4e18ac52b5e3c96fbeb00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
16479,16479,b9414e2744a287c79449091d9df23e02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
9837,9837,3b9d169a664b9fdf3aa517a6d91c0b56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
2775,2775,d3aa9648435502d7c7cbf43b25948608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
2391,2391,22eeeaf0666bdf344ab515af5ab87ea6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
16733,16733,e0d97408326c41de04f41d7e7456a977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Country_Traditional', 'Pop_Latin']"
10823,10823,3e2562a40f64718867286ec8a25afc2d,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jazz_Classic']
1592,1592,e7ef9054ebba96ec3d0fce7dbf759cdb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Rock_Alternative', 'Metal_Alternative']"
13460,13460,030c32d2f91c50ff93955e2fedbe0914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Pop_Latin', 'Country_Traditional']"
14079,14079,62aa3c90dc26f908d0b6aa8993c66045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
14430,14430,a6fe43ca69306375a554554454f37156,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['Metal_Heavy', 'Hip_Hop_Rap', 'Dance']"
17245,17245,3c2d764988bba2f05ceeea71d9f84bd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
929,929,58377de2dbe5df46e513f9805a090677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
12530,12530,0c3de258f46bfbf1e1f4e55e82ad1924,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Dance', 'Rock_College', 'Electronica']"
9625,9625,4c3ce0ac997595e41ec74d0d87212d5a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Grunge_Emo']
10704,10704,ca8a49406c46dc44c75eb3b613719591,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Rock_College', 'Rock_College', 'Metal_Alternative']"
10340,10340,a236037c87f5c605cd4cbb3cc5e11754,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Metal_Heavy']
1863,1863,bc421d7e64d551221efa9d483cfb4a8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,['Reggae']
6060,6060,e94cd67f8d0dac8e75ef78d1325a845d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
7300,7300,1e1233cb1712256e98b127f73e29311b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
1950,1950,78cc8702159847a8ae3523ed1419f5ac,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
12727,12727,10826ef7c117fbd53cfd58b9195ffd5a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
1239,1239,a1042ba95e510fa06e1aee5b66fdebae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
14796,14796,a8c50c706b947171d604239cb5e0256f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
8461,8461,658de1a8dd06455959d5e6dfdceae2b4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
11278,11278,2e575e95ea11130c4c84b1bf299831df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
8009,8009,d7726f3741c5e8cac571e083f15f7d62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
4134,4134,11f9b0918080b1c7b27a1d9b323866f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
14574,14574,4c606d3faf972442dd1ed0512209eca4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Hip_Hop_Rap', 'Rock_Contemporary', 'Country_Traditional']"
7675,7675,1988bc2ae60beaf37713438234c4fa2f,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
15104,15104,ae737565f48f6e6eec5f6e3e80cbf939,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Electronica']
7795,7795,fa89a30e07d6cab4c139ecd9747e1b3e,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Metal_Heavy']
3149,3149,ed1cd01ec0b9bd663d27c648557331a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['Rock_Neo_Psychedelia', 'Rock_Neo_Psychedelia']"
1423,1423,cd7e093b84bf30c14296bbe0a95c5ce9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
8132,8132,e9a75c040cd9e3a3b0570047fa5a60fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
11555,11555,ce6c9d2bc73bf9f2c5b5a29c82e79be2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Big_Band']
3272,3272,58621199244fd05a227dc7aa64327487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
1315,1315,e7d302d01364b1b9b165ea219bc00358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
16326,16326,c36fe492229d1cdea4f0268db06edce4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"['Rock_College', 'Rock_Alternative']"
9690,9690,89b87e8b76c9636418a2a80555436f1f,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Metal_Alternative', 'Rock_Hard']"
16011,16011,3c23ebb6de56319baba46e7ea39b65da,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Electronica', 'Experimental', 'Electronica', 'Experimental']"
12199,12199,b7f6f545192a5a642ee97f4e9234b72f,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Dance', 'RnB_Soul']"
1702,1702,aea02006477b60463cf653ba3df8a31b,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Experimental', 'Dance']"
10416,10416,702f066fadc832f2eb0147e7cb494666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Pop_Contemporary', 'Pop_Contemporary']"
10457,10457,c955c02dc947a4152af9caa726fd2898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
13040,13040,11abc85947426364526304940e4bd3d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
11993,11993,7b27dd17efe3b55f8e83e17340b73a70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Gospel']
10664,10664,e63a9aa3797a7d71798c261d7e1d3b27,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Country_Traditional', 'Pop_Contemporary', 'Gospel']"
7540,7540,d47b5582abaaab61ae374618b3ab2a6d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
4512,4512,c3ce18039209741ee38f647f9c422e11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"['Gospel', 'Rock_Hard', 'Rock_Alternative']"
4359,4359,c2b51f901af64a8ccb6a0e3536e4f240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
1642,1642,d27c409f31170c58de09aa07454bcbe3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
7932,7932,710d151bb452d73566898243e92dc2d3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
1669,1669,7fded37804b2c7931ba72f5cf031e47c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
16508,16508,0c0c429563681359c86d9595e5760318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
16345,16345,b311e9e295ea091cbebff1d91a9f06e1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Folk_International']
4010,4010,8bc2f11037a32b2d05a8e2a81a54afc2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
6672,6672,9b6daa1bd54bb76bb396274ef6d467fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Rock_Hard']"
3515,3515,5931c57cede84d78653de7806baf18ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Pop_Latin', 'Pop_Latin']"
4415,4415,04ac626a2e59301e5fb515a53c2ad5a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
16659,16659,8be4edde2613b8bfe2647705dc891e5f,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
17431,17431,8ea527e76dfb9d5c3eb7409339abafa6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
7362,7362,cb427613e2f539aa04cd6fa5d6dc4c68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
2796,2796,7676add78136d3336cf833372c6fa9be,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
9308,9308,508a3f06e7c67500044657f3937a3c44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
1811,1811,6cc6573c9605b9c5cb58b1c054bb1c8e,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jazz_Classic']
6056,6056,ef4b6e08e083e986b568ab70cfd7ebf1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Alternative']
2495,2495,c6cf42aa6315c0bcdc3deb555c9a50d1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Folk_International']"
16861,16861,0b82cf18ddb3188fb3068b3b039d480c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"['Pop_Indie', 'Pop_Contemporary', 'Metal_Alternative']"
12409,12409,a0979a38c265245ee684d54cd457a478,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"['RnB_Soul', 'Metal_Alternative']"
15873,15873,6540b030c1ccc73791963ac7f282ff19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Pop_Latin', 'Country_Traditional']"
16054,16054,06979db2dbc11fcb458a99d9c361ece8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['Rock_College']
17323,17323,e8a17c09a0dc4bb3d8cd02cebf1ab7de,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
652,652,fb68e5b772d726bc7c152ef604069810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Country_Traditional']
458,458,c2b8ee2085484d4d21271710a1062617,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Hip_Hop_Rap']"
3844,3844,9f7091fa252c81c3ffba3f93e883032c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
11885,11885,8d19b97b813c632afe8f1f5b65ae824a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
16477,16477,f9c174b2f2c08f9c2794c4f0c5fddfba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Pop_Indie']
7740,7740,10d14aaddd2ad3ca741a69dd5b6787f0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Folk_International', 'Folk_International']"
12780,12780,7c5dc84d44f5f70ecbdcc3b909868a91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
15418,15418,f90faa4f18e02071693e8bb30647ad8c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,"['Rock_Hard', 'Rock_Alternative', 'Pop_Latin']"
8456,8456,8abef36dd97561924b64ed4d6f0f91a5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Rock_College', 'Folk_International', 'Metal_Alternative']"
5891,5891,6a436c27d3938c0fdbfacee12c821c94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Pop_Latin']
1224,1224,f0eaca88f8e9fc2f5b356365091939eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
11787,11787,e51b48312409e34ce8b2c8f1420299e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Rock_Neo_Psychedelia']
3614,3614,3ee7448d1e1aeaf0daff9447cc2a22b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
2128,2128,a893c1d1d6a9cb3fa9e4922fd2cee597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
4434,4434,f6328cf8e50ef31155a1d1881eca0c70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Pop_Contemporary']"
12225,12225,adf64cacad743502e21dbfcf7e93c3b0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Rock_Hard', 'Folk_International']"
7147,7147,079b3214e97298971eea0e23563698de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
15847,15847,e4c3a1ead4eaa1243384830e915c061f,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Country_Traditional', 'Pop_Contemporary']"
3659,3659,e51fb92ed8a1194e7c23167caa28a0cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
12925,12925,6e6e0d0e0ccdf7116f3fb27a3efa97f3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
11228,11228,f03d17520acc2403e6b8e35d43bb20ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
256,256,a71a0b475c5884632b2a05f528f40be4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Metal_Alternative', 'Rock_College']"
1240,1240,80317a99d3e576993725a0c1fa8fd1e3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Grunge_Emo']
570,570,f8dacc87d4e0ad5a29bd95e649922452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Pop_Contemporary']
453,453,c4747807b9d4cc99028cd149084eeeab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Rock_Hard']
13760,13760,ebf921329135555bcfbdd8273e5ff9d2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hip_Hop_Rap']
11037,11037,9ab3c545908971cfd70f64aad55964d2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Folk_International']
8310,8310,1a2a4f716182b0b9a994d518d85c73aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['RnB_Soul']
1328,1328,b6e37c7e39b374c54feaa4085ebd66f3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Big_Band']
17467,17467,db31b36746226e5dc452bc0c2be38029,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Experimental']"
275,275,632225ed5681dcb64a41cf6089f32147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Contemporary', 'Dance', 'Dance']"
11290,11290,2ef2270411d418a8e4df7fce99a7f707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"['Pop_Latin', 'Pop_Contemporary']"
790,790,6dc95767c1566365dd166f9d17564bab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Rock_Contemporary', 'Rock_Contemporary']"
15994,15994,d45a21eec0b50597ccd4f8bb9ffc1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Rock_Contemporary']
524,524,aea3be259ea3785c5dbdff4351997000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Metal_Death']
8658,8658,5bed549e9954c4bd6267cef46e21e925,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dance']
8273,8273,862a67291d2e1d8d0701ca91fee64bba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Rock_Alternative']
7679,7679,fbc93267be9dd136ddeee0aa16cffe60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Grunge_Emo']
